source,country,query,title,company,location,salary_min,salary_max,description,created,scraped_at,country_name,skills,salary_avg
adzuna,it,python developer,Python Developer,Symphonieprime,"Provincia di Firenze, Toscana",50000.0,70000.0,"Hoverture è un team Europeo e multiculturale di talenti impegnati nella modernizzazione delle infrastrutture e delle applicazioni, utilizzando tecnologie all'avanguardia, automazione e modelli architettonici. Offriamo pari opportunità attraverso una struttura organizzativa rivoluzionaria non gerarchica e inclusiva. Alimentiamo il nostro spirito con l'imprenditorialità. Se vuoi lavorare all’interno di gruppo audace di talenti, composto da dirigenti e consulenti internazionali, CTO, fondatori di …",2025-06-20 06:45:45+00:00,2025-06-30 19:54:12.013478,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,Symphonieprime,"Provincia di Como, Lombardia",50000.0,70000.0,"Hoverture è un team europeo e multiculturale di talenti impegnati nella modernizzazione delle infrastrutture e delle applicazioni, utilizzando tecnologie all'avanguardia, automazione e modelli architettonici. Offriamo pari opportunità attraverso una struttura organizzativa rivoluzionaria, non gerarchica e inclusiva. Alimentiamo il nostro spirito con l'imprenditorialità. Se vuoi lavorare all’interno di un gruppo audace di talenti, composto da dirigenti e consulenti internazionali, CTO, fondatori…",2025-06-30 10:21:33+00:00,2025-06-30 19:54:12.013481,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,Symphonieprime,Italia,50000.0,70000.0,"Hoverture è un team Europeo e multiculturale di talenti impegnati nella modernizzazione delle infrastrutture e delle applicazioni, utilizzando tecnologie all'avanguardia, automazione e modelli architettonici. Offriamo pari opportunità attraverso una struttura organizzativa rivoluzionaria non gerarchica e inclusiva. Alimentiamo il nostro spirito con l'imprenditorialità. Se vuoi lavorare all’interno di gruppo audace di talenti, composto da dirigenti e consulenti internazionali, CTO, fondatori di …",2025-06-15 04:03:06+00:00,2025-06-30 19:54:12.013484,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,Symphonieprime,"Provincia di Cagliari, Sardegna",50000.0,70000.0,"Hoverture è un team Europeo e multiculturale di talenti impegnati nella modernizzazione delle infrastrutture e delle applicazioni, utilizzando tecnologie all'avanguardia, automazione e modelli architettonici. Offriamo pari opportunità attraverso una struttura organizzativa rivoluzionaria non gerarchica e inclusiva. Alimentiamo il nostro spirito con l'imprenditorialità. Se vuoi lavorare all’interno di gruppo audace di talenti, composto da dirigenti e consulenti internazionali, CTO, fondatori di …",2025-06-15 04:08:51+00:00,2025-06-30 19:54:12.013487,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,Symphonieprime,Italia,50000.0,70000.0,"Hoverture è un team Europeo e multiculturale di talenti impegnati nella modernizzazione delle infrastrutture e delle applicazioni, utilizzando tecnologie all'avanguardia, automazione e modelli architettonici. Offriamo pari opportunità attraverso una struttura organizzativa rivoluzionaria non gerarchica e inclusiva. Alimentiamo il nostro spirito con l'imprenditorialità. Se vuoi lavorare all’interno di gruppo audace di talenti, composto da dirigenti e consulenti internazionali, CTO, fondatori di …",2025-04-26 07:52:34+00:00,2025-06-30 19:54:12.013490,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,Symphonieprime,"Padova, Provincia di Padova",50000.0,70000.0,"Hoverture è un team Europeo e multiculturale di talenti impegnati nella modernizzazione delle infrastrutture e delle applicazioni, utilizzando tecnologie all'avanguardia, automazione e modelli architettonici. Offriamo pari opportunità attraverso una struttura organizzativa rivoluzionaria non gerarchica e inclusiva. Alimentiamo il nostro spirito con l'imprenditorialità. Se vuoi lavorare all’interno di gruppo audace di talenti, composto da dirigenti e consulenti internazionali, CTO, fondatori di …",2025-06-16 06:12:07+00:00,2025-06-30 19:54:12.013493,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,OT Consulting,"Reggio Emilia, Provincia di Reggio Emilia",50000.0,70000.0,"Desideri lavorare in un ambiente che valorizza il tuo talento, offre flessibilità con una modalità di lavoro ibrida ed è attento alla tua formazione? Se sì, desideriamo conoscerti. Aspettiamo la tua candidatura. Siamo alla ricerca di un/a Python Developer altamente motivato/a e competente, pronto/a a fare la differenza nel nostro team. OT Consulting è una realtà che da più di 25 anni si occupa ed anticipa la consulenza ICT per la trasformazione digitale dei processi aziendali. Oggi la struttura…",2024-11-11 16:45:47+00:00,2025-06-30 19:54:12.013497,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,OT Consulting,"Parma, Provincia di Parma",50000.0,70000.0,"Desideri lavorare in un ambiente che valorizza il tuo talento, offre flessibilità con una modalità di lavoro ibrida ed è attento alla tua formazione? Se sì, desideriamo conoscerti. Aspettiamo la tua candidatura. Siamo alla ricerca di un / a Python Developer altamente motivato / a e competente, pronto / a a fare la differenza nel nostro team. OT Consulting è una realtà che da più di 25 anni si occupa ed anticipa la consulenza ICT per la trasformazione digitale dei processi aziendali. Oggi la str…",2025-06-30 10:21:30+00:00,2025-06-30 19:54:12.013500,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,Prometeia,"Bologna, Provincia di Bologna",50000.0,70000.0,Join to apply for the AI Engineer / Python Developer role at Prometeia Join to apply for the AI Engineer / Python Developer role at Prometeia Direct message the job poster from Prometeia Are you curious and ready to accept a new challenge in your career? Are you eager to join a dynamic company and bring innovation through your work and skills? Prometeia offers you opportunities for growth and training in a Group with over 1000 professionals working for more than 500 clients in 20 countries arou…,2025-06-29 10:46:27+00:00,2025-06-30 19:54:12.013503,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,JR Italy,"Provincia di Lodi, Lombardia",50000.0,70000.0,"TeamSystem è una Tech Company che da oltre 40 anni supporta la digitalizzazione. Siamo leader in Europa nel settore delle soluzioni e dei servizi digitali per le imprese di ogni dimensione e settore. Aiutiamo le aziende a crescere, a migliorare i loro processi e a essere più competitive sul mercato. Siamo diventati la società di riferimento sulla Digital Innovation per le più importanti organizzazioni del contesto economico italiano. Offriamo prodotti e servizi innovativi in ambito ERP, CRM, HR…",2025-05-03 06:38:39+00:00,2025-06-30 19:54:12.013506,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,ENERGENT S.P.A.,"Provincia di Roma, Lazio",50000.0,70000.0,"Il Gruppo EIES, composto da Energent, I&M, Enway e Skienda, è un'azienda consolidata nel mercato delle soluzioni e dei servizi ICT. Per attività di test automation, nell'ambito di scripting di test per applicazioni mobile Android e iOS, cerchiamo un Programmatore Python con almeno 3 anni di esperienza nel ruolo. Principali conoscenze tecniche richieste: Graditi Robot Framework, VS Code, Jenkins, Git per il versioning. Preferibile la dimestichezza con framework di front-end Angular o React. Ambi…",2025-06-16 06:13:52+00:00,2025-06-30 19:54:12.013509,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,MC Engineering,"Provincia di Milano, Lombardia",50000.0,70000.0,"M.C. Engineering Srl MILANO, Italia Consulenza Descrizione azienda M.C. Engineering è una società di consulenza specializzata in Information Technology nata agli inizi degli anni Duemila. Con 3 sedi sul territorio nazionale -Torino, Milano, Roma - siamo un partner strategico ad alto contenuto tecnico. Approccio umanocentrico, competenza e innovazione tecnologica sono gli elementi grazie ai quali guardiamo ad obiettivi ambiziosi, consapevoli di poterli raggiungere. Desideri sperimentarti in una …",2025-01-13 04:49:35+00:00,2025-06-30 19:54:12.013512,Italy,['Python'],60000.0
adzuna,it,javascript developer,Javascript Developer,Business Changers,Italia,,,"Descrizione del lavoro Business Changers sta cercando JavaScript developer di talento che ci possano aiutare nella realizzazione di sistemi complessi e di elevata qualità. All'interno di questo ruolo sarai coinvolto nell'implementazione di nuove funzionalità applicative, progettazione e realizzazione workflow relativamente ad una serie di nuovi sfidanti progetti. Le tue responsabilità includeranno: Implementare nuovi moduli software in modo autonomo, ma all'interno di un team strutturato e nume…",2025-06-17 07:15:32+00:00,2025-06-30 19:54:14.580539,Italy,['JavaScript'],
adzuna,it,javascript developer,JavaScript Developer,Testakka,Italia,,,"General information Publication date 14/05/2025 Category OPERATIONS - ENGINEERING/PRODUCTION Job title JavaScript Developer Contract Permanent contract Job description Akkodis è un leader globale nel mercato dell'ingegneria e della ricerca e sviluppo che mira ad accelerare l'innovazione e la trasformazione digitale utilizzando la forza dei connected data. Con la passione per la tecnologia e il talento, il gruppo composto da 50.000 ingegneri ed esperti digitali offre una profonda esperienza inte…",2025-01-24 13:25:10+00:00,2025-06-30 19:54:14.580554,Italy,['JavaScript'],
adzuna,it,javascript developer,Javascript Developer,Akkodis,Italia,,,"General information Publication date 06/10/2023 Category OPERATIONS - ENGINEERING/PRODUCTION Job title Javascript Developer Contract Permanent contract Job description Akkodis è un leader globale nel mercato dell'ingegneria e della ricerca e sviluppo che mira ad accelerare l'innovazione e la trasformazione digitale utilizzando la forza dei connected data. Con la passione per la tecnologia e il talento, il gruppo composto da 50.000 ingegneri ed esperti digitali offre una profonda esperienza inte…",2025-06-22 13:41:06+00:00,2025-06-30 19:54:14.580558,Italy,['JavaScript'],
adzuna,it,javascript developer,Javascript Developer,Business Changers,"Roma, Provincia di Roma",,,Descrizione dell'azienda Business Changers è una Tech Company che capitalizza l'innovazione tecnologica per creare nuovi prodotti e soluzioni per i propri clienti. Business Changers è in forte crescita ed alla ricerca di personale competente e motivato. Descrizione del lavoro Business Changers sta cercando JavaScript developer di talento che ci possano aiutare nella realizzazione di sistemi complessi e di elevata qualit . All'interno di questo ruolo sarai coinvolto nell'implementazione di nuove…,2025-06-21 15:12:11+00:00,2025-06-30 19:54:14.580562,Italy,['JavaScript'],
adzuna,it,javascript developer,Javascript Developer,Business Changers,"Milano, Provincia di Milano",,,Descrizione dell'azienda Business Changers è una Tech Company che capitalizza l'innovazione tecnologica per creare nuovi prodotti e soluzioni software per i propri clienti. Business Changers è in forte crescita ed alla ricerca di personale competente e motivato. Descrizione del lavoro Business Changers è alla ricerca di sviluppatori JavaScript di talento che possano aiutarci nell'implementazione di sistemi complessi e di alta qualit . In questo ruolo sar coinvolto nell'implementazione di nuove …,2025-06-20 18:05:19+00:00,2025-06-30 19:54:14.580565,Italy,['JavaScript'],
adzuna,it,javascript developer,Junior Full-Stack Javascript Developer,Alpinestars S.p.A,"Bolzano, Provincia di Bolzano",50000.0,70000.0,"Alpinestars is the leading global performance motorsports apparel, protection and footwear manufacturer. For over 60 years the company has been providing the world’s best athletes and motorsports enthusiasts in the pursuit of performance excellence with the most technologically advanced products which fuse protection, performance, innovation and style. Thanks to the outstanding quality and continuous innovation of our products, we are currently going through a solid expansion phase on the globa…",2025-06-27 08:12:39+00:00,2025-06-30 19:54:14.580569,Italy,['JavaScript'],60000.0
adzuna,it,javascript developer,Junior Full-Stack Javascript Developer,Alpinestars S.p.A,"Provincia di Novara, Piemonte",50000.0,70000.0,"Alpinestars is the leading global performance motorsports apparel, protection and footwear manufacturer. For over 60 years the company has been providing the world’s best athletes and motorsports enthusiasts in the pursuit of performance excellence with the most technologically advanced products which fuse protection, performance, innovation and style. Thanks to the outstanding quality and continuous innovation of our products, we are currently going through a solid expansion phase on the globa…",2025-06-27 08:11:40+00:00,2025-06-30 19:54:14.580592,Italy,['JavaScript'],60000.0
